i,x,y,z,a1,a2,a3,g1,g2,g3,depth,width
1.0,0.0665,4.2013365799414135e-05,-0.015611136588121244,-0.9039545747391072,1.725847699052978e-05,-0.4276284912285249,2.016026789548849e-05,0.999999999794233,-2.2577761419509024e-06,0.011459393193191274,0.025526530771317425
1.0,-0.03823234069513204,0.00038559658721649595,-0.03500000000000003,0.31147106146378845,-9.388010061637778e-05,0.9502556335308662,0.0003648905251351537,-0.9999999095788346,-0.0002183969491855837,0.016141485837550328,0.025518551183637952
0.0,0.04384652096798525,-0.00028717532978886774,0.03500000000000003,-0.4966326283060901,-0.00017388648083938927,-0.8679608299141598,-5.156143974313388e-05,0.9999999840781552,-0.00017083649356225175,0.004292394501162265,0.02553151387345745
0.0,0.022382912489833273,-0.0001811694921090102,-0.03500000000000003,0.011013253123458128,0.00010980256254805004,0.9999393462600797,4.56761592963055e-05,-0.9999999929829272,0.00010930614850022266,0.03126374770237664,0.025528425347482984
1.0,0.0665,4.007499541242146e-05,0.028741595037222206,-0.9729110012343712,-0.0002217048573069441,-0.23117987482497251,0.00026483768329410584,-0.9999999528335277,-0.00015554402733186098,0.018889958836904433,0.025525651934419365
0.0,-0.007482755438008927,-0.00028734450907596783,0.03500000000000003,0.012245591695646443,-8.838806960485109e-05,-0.9999250160244881,7.941363848645503e-05,-0.9999999928534855,8.936723707587175e-05,0.032618199087718035,0.025528786389027572
1.0,0.0665,-7.286005073396028e-05,-0.025193494088643464,-0.9658126593763084,-4.0055752378132366e-05,0.25924101794276266,-0.00016334684522676242,0.9999998835811403,-0.0004540435159851539,0.02046629555651768,0.025525595485322707
0.0,0.009471800617377442,-0.0002465174562509436,-0.03500000000000003,0.02091679433339231,-1.2950241554926205e-06,0.9997812199242081,6.812843580084014e-05,0.9999999976792499,-1.3003277599528956e-07,0.027092093465291196,0.025524772065520444
0.0,0.015399157039496507,-0.0001652639116121969,-0.03500000000000003,0.018412835285684045,-1.4270218813124325e-05,0.9998304692762184,-6.20148537179059e-05,0.9999999979582725,1.5414701336236426e-05,0.02652499912341572,0.025525077644372042
1.0,-0.008510517478773457,-0.00020200163570496696,0.03500000000000003,-0.017410482171972094,-1.034740623791438e-05,-0.999848426014399,-4.703587986231608e-05,-0.9999999988314511,1.116801635435889e-05,0.021516020416784336,0.025525411299906868
1.0,0.0665,-0.0004844947909794085,0.00400267080919281,-0.5413029252422279,0.0005044963747607337,-0.840827502290223,0.00031143745176705944,0.9999998717014564,0.0003995044232593902,0.0017277730433677223,0.02552132052686576
1.0,-0.02094152668111363,-0.00017942737297786744,-0.03500000000000003,-0.007186416369996215,-5.7152487716865176e-05,0.9999741757432293,-3.618059595454539e-05,-0.9999999976973001,-5.741397908564224e-05,0.005040119199847426,0.025519986719349005
1.0,0.03403375901807776,-0.0001154518618543607,0.03500000000000003,0.016879685923261438,-6.113943900617364e-06,-0.9998575279337312,0.0007868975938010202,-0.9999996902078743,1.9399290100641854e-05,0.015082936615033836,0.025523992174443427
0.0,-0.0665,-0.00012125457204615377,0.004574784221543726,0.9783333888913619,3.591770732304583e-05,0.20703569472499594,-5.1541196422582674e-05,0.9999999962169263,7.006891345824872e-05,0.009032429112808523,0.025520874815676258
1.0,0.05112958756293781,-0.0011519626028261493,0.03500000000000003,0.0289843020546445,5.551474142313931e-05,-0.9995798653196843,-9.566200497328904e-05,-0.9999999937242494,-5.831193638879463e-05,0.01079037105393994,0.02551945452774975
1.0,0.0665,-8.278115403950395e-05,-0.015230922272847058,-0.6103344672090479,-0.00035977561824371024,0.7921437424471344,0.0003045630107323644,-0.9999999295264744,-0.0002195186058845094,5.102826203137621e-05,0.025518136144520146
0.0,-0.02025392003319523,0.00028605620494453793,0.03500000000000003,0.016248521536483145,1.8545524181672067e-05,-0.9998679838878441,-6.005079618530163e-06,0.9999999998117612,1.8450386260933037e-05,0.02008840417833041,0.025523521609510436
0.0,0.01190404595587466,-0.0005084277847879054,0.03500000000000003,0.10711353195255104,-2.793643409511255e-05,-0.9942467955654702,-1.8225688500513247e-05,-0.9999999994924044,2.613457375902011e-05,0.015845670456756333,0.025532851767037762
1.0,0.042701250525086054,0.00028709596379679705,-0.03500000000000003,-0.04249656589333577,-0.0001552245402733253,0.9990966008312788,-0.001097791588926825,-0.9999993770126279,-0.00020205935642099855,0.031090331895996803,0.02550677306672064
1.0,-0.002704391264950798,1.0635245528427785e-05,0.03500000000000003,-0.020260710862213517,0.0001050852552112324,-0.9997947252073532,4.960415319218314e-05,-0.9999999931398301,-0.00010611205202519828,0.024236203146359856,0.02552583733673498
0.0,-0.020085261765522267,0.0001620953332842456,-0.03500000000000003,0.011236442059957214,-6.29436816421405e-05,0.999936867211089,0.000115353210672955,-0.9999999912831796,-6.424389665799497e-05,0.03372940364259914,0.025525073226350163
1.0,-0.019359849443338704,0.0005576727599431516,0.03500000000000003,0.002441569566536408,3.2386281217662625e-06,-0.9999970193593395,-1.703932292476978e-05,0.9999999998497202,3.197034958204448e-06,0.02616010474374082,0.025520461408199163
0.0,-0.014449502186514189,0.00015047835642308395,0.03500000000000003,-0.05440306866477521,-0.0001434107978121555,-0.9985190461644677,5.7372307308930946e-05,-0.999999988484416,0.00014049763710126037,0.01745153127897575,0.025519897164462377
1.0,0.009738681666115957,-0.00016200891266502667,-0.03500000000000003,0.017876667600684893,-4.6988127060163485e-06,0.9998401995986237,-1.5381460875983174e-05,0.9999999998693321,4.974576908081843e-06,0.026768319640827966,0.02552802851259947
1.0,-0.05139307590935693,0.0018382077597621923,-0.03500000000000003,-0.5867155823020582,2.8695056323253823e-05,0.8097930752115324,0.00023836581187630825,-0.9999999499303404,0.00020813711077781867,0.006885839091159506,0.025521446278689266
0.0,0.012145667380322911,-0.0005297007210154606,-0.03500000000000003,-0.3508505836451804,-0.00020804111734804131,0.9364314308451687,0.0004263284660321682,0.9999998362000319,0.0003818952062299829,0.007846041280566832,0.025519756282556923
0.0,-0.0665,-0.00026949646051718844,0.025692583435113436,0.9267694130738573,3.7897171316039384e-05,-0.3756307409605115,-3.5809337360411805e-05,0.999999999280228,1.253936967098393e-05,0.01587175520192947,0.025521655965742573
1.0,-0.0665,0.0004416680102300284,-0.023572044634898565,0.9719512799190185,-0.00022063920066087042,-0.23518218636224483,-0.00018009258361139898,-0.9999999649878996,0.00019388362909669152,0.007392601993834432,0.025518931021662243
0.0,0.016616308585710296,-0.0001417860798239532,-0.03500000000000003,-0.08977834813085353,2.8849498617963458e-05,0.9959617700366826,8.729518238465967e-05,-0.9999999955113498,3.683546584463103e-05,0.013972022908014296,0.025521366459567797
0.0,0.03716874640752256,0.00021476379054263903,-0.03500000000000003,0.007177894165113375,-6.0150750106483036e-05,0.9999742367767493,0.00031288774255329834,-0.9999999491038598,-6.239822972617372e-05,0.03451505370469838,0.025520858541811756
0.0,-0.01146026245743026,-8.892980269544035e-05,0.03500000000000003,-0.1889577539361422,-1.1775570572447469e-05,-0.9819852173473613,-6.112953993926587e-05,0.9999999981315635,-2.287916155999636e-07,0.011038995992455251,0.02552053613208978
0.0,-0.015213151596767577,-7.026679371986894e-05,0.03500000000000003,0.015778896340980387,-4.620451714458853e-05,-0.9998755043981242,4.932676974852537e-06,0.9999999989237338,-4.613242818060278e-05,0.0034876616910765033,0.025521221285948675
0.0,0.06579240829233667,-0.0011678233587353525,-0.03500000000000003,-0.0015278667058687878,-6.20860029072931e-05,0.9999988308836455,0.00362155304747752,0.9999934398690852,6.761892499415568e-05,0.035246522369454844,0.025518450638171063
1.0,0.03560431080175768,0.0006525368838038337,0.03500000000000003,-0.009436194763064126,6.682055210119033e-05,-0.9999554758905055,0.00015806893217298212,0.9999999853729783,6.533189073808753e-05,0.03351155539264101,0.025523971173241226
1.0,0.04283857242542877,-0.0005532876926837794,0.03500000000000003,-0.6251602788013235,-2.4798812705579102e-05,-0.7804963966566857,5.110693837506455e-05,0.9999999960507665,-7.270865143512268e-05,0.010707351124924387,0.0255186457244016
0.0,-0.01741252609505403,0.0007257067615556295,-0.03500000000000003,-0.01746895678648506,1.0113448832307667e-06,0.9998474061314403,1.7386796484414578e-05,-0.9999999998479847,1.3152747823859388e-06,0.01909561812068686,0.025524309454907784
0.0,-0.033719793117700236,-0.0011429903334206548,0.03500000000000003,-0.6073931748462312,7.379475367942596e-05,-0.7944013631059238,-3.1755039147863665e-05,-0.9999999971418766,-6.861387952560239e-05,0.004958985277759005,0.025520246496778094
1.0,-0.0374875449409644,0.0001751979304302833,-0.03500000000000003,0.3385642873212076,2.9526657898950123e-06,0.9409432625519802,0.00012565516897658036,0.9999999909365069,-4.835043759442628e-05,0.006542382528171201,0.025520705975768943
0.0,0.03373637843780241,0.000301028339966461,-0.03500000000000003,-0.00903064583574199,-3.782386166430468e-05,0.999959222171157,-0.00022372462026426255,-0.9999999741798006,-3.984586332582226e-05,0.03003588089707616,0.025524745367955556
0.0,0.0005309968867985571,0.0003733792985853095,-0.03500000000000003,-0.13234426448238693,-1.3644279588320039e-05,0.9912038112681215,-4.896040471416626e-05,-0.9999999985953439,-2.0302492878901277e-05,0.00537723630458156,0.025520382264254845
1.0,0.004789396702100299,-8.792099911227478e-05,0.03500000000000003,-0.02878857392039112,-0.0002268825605300396,-0.9995854973617486,7.95701102014724e-05,0.9999999705523228,-0.00022926829616189042,0.02851831563644604,0.025530779893333737
0.0,0.06372749894640004,-0.0002617146426518819,0.03500000000000003,0.062068233405153994,-0.0001266355183029,-0.9980719003986682,-0.0003067514078088218,-0.9999999471409506,0.00010780385019240736,0.020805719464660734,0.025526705292860236
0.0,-0.000149476285115073,0.00014614777712618503,-0.03500000000000003,-0.05750328000220414,-4.629189793820673e-06,0.9983453173965204,0.0001107568155491615,-0.9999999938649459,1.742573817837222e-06,0.02430946447794084,0.025520706881807506
1.0,-0.0665,-0.00034074437199606083,-0.005364603931809153,0.5653289939509609,8.9784177200884e-05,-0.8248655166372252,0.0001825516450568209,-0.9999999832051514,1.6266363280396606e-05,0.0013697274298150053,0.025519119423081115
0.0,-0.0245164287645245,-0.00042890629360045477,0.03500000000000003,0.009672713213923824,-9.874351993206228e-06,-0.999953218166519,6.636945719828817e-07,0.999999999951087,-9.868393927028234e-06,0.029278113399264314,0.025527314412252797
1.0,0.021014636856568278,0.0005742836134901771,-0.03500000000000003,0.07198408910965878,4.434647466961511e-06,0.9974057804601829,-0.0001444825135411064,0.9999999895445135,5.9813115442171125e-06,0.029387836091365138,0.025531167970307078
0.0,-0.011497611167190433,0.0002529718939121488,0.03500000000000003,0.013938536268038128,-0.00010772989040994186,-0.99990284808124,-0.00038365591556644655,0.9999999200095648,-0.00011308847044804501,0.03269987202341536,0.02551848431435288
1.0,0.0665,-0.0003341579752332569,0.028078744638059316,-0.9467639762190528,-8.833313273368774e-06,-0.321928521967006,-1.9845885412634047e-06,0.9999999997647022,-2.160223732371793e-05,0.020619285855117703,0.025522593882225268
0.0,0.04195074860756853,-8.944946694471329e-05,0.034999999999999976,-0.9512030022830682,2.9162028725409668e-05,-0.3085657913594016,0.0001768412189861931,0.9999998828286152,-0.0004506328213053657,0.005792721956148865,0.02551923392883909
0.0,-0.06649999999999989,6.313266160264553e-05,0.009664539680270035,0.9477107696572145,0.0012912250485124102,0.3191279207678397,-0.001216480644047493,0.9999991661120783,-0.00043353199556842666,0.0037858170225993242,0.025516750830877434
1.0,0.027361115706497914,-4.3074910417133807e-05,0.03500000000000003,0.001685883994223717,5.4604679778297205e-05,-0.9999985774057317,3.8975144819169605e-06,-0.9999999985019238,-5.459818661028024e-05,0.028820414527706194,0.02551994734871898
0.0,0.001441828533316064,-4.215893863198668e-05,-0.03500000000000003,-0.01834830166431066,-0.00011385662399171049,0.9998316492603668,-0.00010514863136085709,0.9999999882059104,0.00011194617006160584,0.026913846720095683,0.025525801759974445
0.0,0.009282574451738149,-0.0004932523072528109,-0.03500000000000003,-0.035988552911461746,-0.00045476206435561843,0.9993520987373786,0.00041882245565598566,-0.9999998155051983,-0.00043997422620517697,0.02167539283792804,0.025524475654571062
0.0,0.015842022738990907,-0.0005767014448078772,0.03500000000000003,0.19758081082066567,0.00016661899192164044,-0.9802865884186932,-0.00014905667206939854,-0.9999999688885225,-0.0002000126566863071,0.009099330793567837,0.02551532436182568
1.0,-0.03337993460414633,-0.0008090121587820313,-0.03500000000000003,-0.08159686108800686,-0.00017640330097578493,0.996665400795302,0.000481065149259028,-0.9999998748200702,-0.00013760874273936003,0.024158371115193648,0.025519688547800547
1.0,-0.06358802246959722,8.906759698304757e-05,-0.03500000000000003,0.5015953865896339,-3.514516476740607e-05,0.8651023447643715,-9.181223953830418e-06,-0.9999999993347347,-3.5302071888217806e-05,0.03162666900006931,0.025533896010599324
1.0,-0.025508847758560875,0.00035299407078372385,-0.03500000000000003,0.01940834990654004,-1.8067672089998386e-05,0.9998116400740015,-0.0002255050197454436,0.9999999743217735,2.2448580367890264e-05,0.001231899630592651,0.025528040204011206
1.0,-0.0665,0.00016657036003642437,0.014591722902308452,0.9635293447910924,-1.7648710086779274e-05,0.2676026932132252,7.471141876137693e-07,-0.9999999976439122,-6.864122430276494e-05,0.022482383960015465,0.025520245268737404
1.0,-0.001042089815503005,-0.0004733353697921919,0.03500000000000003,0.020515239932855096,-5.835515321234339e-06,-0.9997895403015801,-2.4939244229795126e-05,-0.9999999996748395,5.3250014384153555e-06,0.027788407123071863,0.02552712944798476
1.0,0.0665,0.00026666693371441035,0.03248120442433167,-0.9636578976360175,-5.6415196619889404e-05,-0.26713938897335254,-4.828959485241486e-05,0.9999999981500572,-3.6986485221529664e-05,0.031400899720787426,0.025521855169730892
1.0,-0.02215762401844758,0.00025267194978992254,0.03500000000000003,-0.03769479719648036,-8.68903481271435e-05,-0.9992892948062558,-0.00011622559965326791,0.9999999898370738,-8.256792829158757e-05,0.02381172724096372,0.02552479506782752
1.0,-0.038421635480840925,-0.00024064987634687108,0.03500000000000003,-0.0531006127369563,8.59939797572212e-06,-0.9985891672019129,-0.00018141756741353065,0.9999999833771458,1.825854157297853e-05,0.02192047521831231,0.025523234730865117
1.0,0.004182835587963084,-0.00014073697108370957,0.03500000000000003,-0.033143534678837155,9.380535938766343e-05,-0.9994505977333485,0.0002824689334746773,-0.999999954778044,-0.00010322408558450686,0.027346185944571662,0.025524741742489594
0.0,-0.0032278835937885227,0.00020025904450278795,0.03500000000000003,0.02229239655778589,0.00021839870567128418,-0.9997514697952266,-4.150746799494719e-06,0.9999999761507448,0.0002183604395337241,0.02810103822292923,0.025534922141441457
0.0,-0.010476880973440794,-0.0001535853496547955,-0.03500000000000003,0.8485524892401208,0.00014891238215293366,0.5291111894767462,0.00014584937432468142,-0.9999999882341712,4.7535435393847154e-05,0.012084839810448542,0.025519213159168663
1.0,0.0030923387973113454,6.977518735238566e-05,0.03500000000000003,-0.027843736394349727,-0.00011366879264623211,-0.999612281548705,-0.0001735375283926219,-0.9999999779157045,0.0001185466860685567,0.019511778272570383,0.02552342982983561
0.0,0.0424784575329391,0.0008290767356520067,0.03500000000000003,0.0010274046882507344,-0.00012861854291463756,-0.9999994639482948,-0.0002329841721556488,-0.9999999646185727,0.00012837923815107853,0.018933545939798572,0.025521344176970398
0.0,0.01673477540296725,-0.00013130890444563987,0.03500000000000003,0.07981689621779223,6.754512904535317e-05,-0.9968095397395703,4.204399629276067e-05,0.9999999965865637,7.11278807805115e-05,0.017800592425328752,0.02552230773973317
1.0,-0.05698620357998729,0.0001767008864471105,-0.03500000000000003,0.7633910146871851,-0.00040925317029596634,0.6459365225830729,0.000686059201464279,0.9999997489563835,-0.00017722850215673105,0.022346841699223307,0.025526399103755374
1.0,0.06649999999999989,0.00023160117766133704,-0.0080113306127515,-0.9651751948799981,6.0002922844907655e-05,0.2616043569744343,5.3821306750968354e-05,0.9999999980774882,-3.0794336113738964e-05,0.0019868978954669264,0.025521758615610443
1.0,-0.010617217009655473,0.00041456211933173475,-0.03500000000000003,0.016725543373285964,4.582060297534441e-05,0.9998601172660809,-7.31087142915909e-05,-0.9999999962207085,4.704996725207419e-05,0.02624034870476752,0.02552499579233368
0.0,-0.06375407922648135,-6.950693667056934e-05,0.03500000000000003,0.721399411151832,0.00011188952626586918,-0.6925192250548169,-7.139947903627655e-06,0.999999988096308,0.00015413113002341557,0.0193945734781403,0.02552175987221581
1.0,-0.02484992681131233,-0.00011671794114225906,-0.03500000000000003,-0.0037755194009981004,-1.3836640158315377e-05,0.9999928726055002,4.1368800380796085e-05,-0.9999999990507326,-1.3680548943416286e-05,0.030428677793670755,0.025527141360167684
0.0,0.0665,-2.766453123992515e-05,-0.008735090666429968,-0.9216588464266645,0.0002628511017577879,-0.38800116199925067,-0.00023309318989479658,-0.9999999651756192,-0.00012375914507159146,0.010746944152275676,0.025528279899409152
0.0,0.029424709730801857,-3.0826302654833107e-05,-0.03500000000000003,0.0033061801293820486,1.5028504001205536e-05,0.9999945344586122,-2.1136746103686705e-05,-0.9999999996626373,1.5098468407407256e-05,0.019397493979968292,0.025520654277947565
1.0,0.0665,-0.0006001228349351849,0.014490261404012827,-0.9543993959792209,-1.4579888129052767e-05,-0.298532733116363,9.402932407705715e-06,0.9999999968432383,-7.889935836347415e-05,0.024788127664043164,0.025524105220848296
1.0,0.007041299545893783,0.0003601678096493125,-0.03500000000000003,-0.005055804309535067,-3.145354476027887e-05,0.99998721884505,3.419597569857331e-05,-0.9999999989260653,-3.128105637322272e-05,0.009656991712901975,0.025520078161788376
0.0,-0.012668425682954232,-0.00040917585106744206,-0.03500000000000003,0.5474523057400383,0.0003526684511247697,0.8368368111913332,0.00037780843473812233,-0.9999999134452127,0.0001742709210731209,0.0075232585903138045,0.02551755880807171
0.0,0.010478115385350857,-3.3235966143880423e-05,0.03500000000000003,0.018741138929292488,0.00018266052217847065,-0.9998243527474046,4.297036507849565e-05,0.9999999822410041,0.00018349806344708272,0.025251666236821187,0.025522444456020914
1.0,0.01361623506371511,0.000735927859544623,0.03500000000000003,-0.0017982393404472447,-7.924520764844234e-06,-0.9999983831349312,-4.348301424218309e-05,0.9999999990238314,-7.84634057673104e-06,0.03341443455823055,0.025524621715727565
1.0,-0.0440066946741823,-0.00040739639161075205,-0.03500000000000003,0.023741480642133737,3.8695112282924286e-05,0.9997181305746172,-3.0861094669474244e-06,-0.9999999992433204,3.8779311764137214e-05,0.010803329984352785,0.025520050627809918
0.0,0.043237967891873175,0.00023396333622887884,-0.03500000000000003,-0.35379350923348274,-5.154522034990625e-05,0.9353235537327966,0.0002978410627960855,0.9999999415719231,0.00016777023470907282,0.015937367375682153,0.025518024210374288
0.0,-0.017983534354743133,0.00010880766465172751,0.03500000000000003,-0.01596605490999537,-9.078926707282713e-06,-0.9998725343803498,4.851141722508272e-05,0.9999999987747634,-9.854718785172676e-06,0.03020577337091744,0.025526533505229543
1.0,0.0665,-2.621809328901277e-05,-0.024510963944046504,-0.99914476415819,0.00023234175182292244,0.04134835271913231,-0.00022408295906360193,-0.9999999540095531,0.0002043715238029169,0.026590543373611056,0.025528963095867448
1.0,0.0665,0.0001813222488070682,-0.014373029423127515,-0.9932259141126284,-0.0003186808370120688,-0.1161988897436575,0.0003057433746786124,-0.9999999449189757,0.00012916282326679037,0.013280760944950948,0.025518417051043137
0.0,0.010834185699853177,0.00031313154256802926,0.03500000000000003,0.019776862467357475,-1.9956666038386197e-05,-0.9998044185302838,-8.232952743337167e-05,-0.9999999964428928,1.833203163203535e-05,0.029406766757009282,0.02552804946136775
1.0,0.011075375009408861,0.00027218719512083395,0.03500000000000003,0.1517784462323616,0.00044861691597247716,-0.9884144383820752,0.00012981505365255186,0.9999998793263754,0.00047380933623732835,0.001961560438431181,0.0255177402601759
1.0,-0.039626977543086916,-0.00033747639661856624,0.03500000000000014,0.4993706139876633,0.000208873546890437,-0.8663884499792375,0.00044297077139435236,-0.999999901787125,1.4235023232034828e-05,0.0005045271755119775,0.02551635655913549
0.0,-0.009679769740743041,0.0002828205836962089,-0.03500000000000003,0.09419314457403952,1.4197399918291294e-05,0.9955539419407109,2.3613278933078423e-05,0.9999999995851651,-1.649494639818348e-05,0.014518866967989397,0.02552215382898271
0.0,0.011455740492106431,4.327431911830775e-05,-0.03500000000000003,-0.15612183854624936,-2.4700368296676294e-06,0.9877378050489096,-2.255163041017846e-05,0.9999999997451461,-1.0638098161712134e-06,0.011302563024935023,0.02552367901935549
1.0,-0.03372096405446012,-0.0010648458932272084,-0.03500000000000003,-0.5816154487212836,-0.00031319687750288336,0.8134638109445658,0.00025137106881698815,-0.9999999473344061,-0.00020528948156738915,0.0012160540677834692,0.025521974740358708
0.0,-0.00931416656024319,0.00016789185537388675,-0.03500000000000003,-0.02200661092440663,-0.00020307380927407965,0.9997578045890164,3.399018534412021e-05,0.9999999786406023,0.00020387119038740552,0.0277246525222077,0.025534060309998857
1.0,0.0665,0.00019539522547294057,-0.01113500319372479,-0.9412476954447574,-0.00021089350161529097,0.33771693967561695,0.00014828262749863868,-0.9999999667052895,-0.00021119110357500174,0.022817769303843143,0.02551993698711163
1.0,-0.007719228063432853,0.0002120123540438419,-0.03500000000000003,-0.014664083649772916,6.255558960451303e-05,0.9998924745878983,9.06215960117314e-05,0.9999999940191053,-6.123329070079962e-05,0.020076689671055924,0.025525807779423405
1.0,-0.022403564273242013,0.0002460077375024601,-0.03500000000000003,0.010123725216062803,-1.0828757757853363e-06,0.9999487537802011,-0.00011983686286567887,-0.9999999928195548,1.3032638113170037e-07,0.0345229546244677,0.02552453205527066
1.0,-0.025331276309701254,0.00034997467284841215,-0.03500000000000003,-0.006198393533609848,1.388260766548241e-06,0.9999807897733215,-8.995389530012414e-05,-0.9999999959538036,8.307070760509929e-07,0.020526297093730057,0.025521730671414694
1.0,-0.044431961656535506,-0.00010357473996167839,-0.03500000000000003,-0.03774234564836343,8.615606244140748e-05,0.9992875001330163,2.1258064128520493e-05,-0.9999999959877732,8.702039331854786e-05,0.029333740625613232,0.025523690042656567
0.0,0.014907201752730258,-0.00013899425646536734,0.03500000000000003,-0.015895058814547273,-1.628099181503196e-05,-0.9998736654398953,-4.812994212963805e-05,-0.9999999986964344,1.7048173828241152e-05,0.006044326807916374,0.02552080028937575
0.0,0.044001018177622406,-0.0004922586548797683,-0.03500000000000003,-0.012101601625848231,0.00020663465466515013,0.9999267515874396,-0.0001946039718919142,-0.9999999601965065,0.0002042945909522072,0.027791805310966724,0.025516264976632563
1.0,0.048028342627331244,0.00021443350715423965,-0.03500000000000003,-0.48710826022812764,0.00026745637900592854,0.8733415547680141,-0.0002683055391792601,0.9999998600869057,-0.0004558928678141495,0.0035271457948093687,0.0255135749556479
0.0,-0.0665,0.0002201833414502329,-0.03117372420226988,0.9233782763040961,1.0865446060682316e-05,0.38389133714062645,-1.011253147804149e-05,0.9999999999409495,-3.979652643779756e-06,0.025172646050067336,0.025522746742145344
0.0,-0.0665,0.0001309786306729165,-0.007087125356361967,0.9433002291961898,1.2460043451975172e-05,0.33194077399916244,4.2475921027048644e-05,0.9999999865773384,-0.0001582438598669864,0.018432646748559944,0.025525100811603307
0.0,0.013560819945600678,-0.00040376550829003457,-0.03500000000000003,-0.008754201063877453,-9.768180459187932e-06,0.9999616811999931,-0.0001183813610755855,-0.9999999929345538,-1.0804928659142908e-05,0.03323841785776466,0.025522188227669544
0.0,-0.0665,-0.0006549732050694418,-0.0060222352111463096,0.5368054492359638,-0.001265299416574407,0.8437051076578603,0.0005451676789882438,-0.999998146515711,-0.0018465528275808524,0.0006852698250929726,0.025530514286504144
0.0,0.013052050320218417,-0.0004188937902799766,0.03500000000000014,-0.1928668222736431,-0.0008547710374200812,-0.9812245707444047,-0.0005371504589411758,-0.9999993787561163,0.0009767071036251677,0.003270714387583071,0.025516550633195866
1.0,-0.009467162418715619,-0.00011764128724222654,0.03500000000000003,0.12778434586837759,1.977554465825168e-05,-0.9918019764851848,-7.565948200063212e-05,0.9999999970858934,1.0190993186212465e-05,0.01326133928378857,0.025521326115429017
0.0,-0.0665,0.00031283226739365044,-0.003220709868551108,0.9688240264610033,-0.00042562786563897764,-0.2477495198639333,0.00048147067241677223,0.9999998705111899,0.00016481382071375142,0.001602413055881397,0.025514908846609723
0.0,0.011738001641534863,-4.984917971489931e-05,0.03500000000000003,-0.007786208895365493,1.838506248569974e-05,-0.9999696868470701,-4.216520537177731e-05,0.9999999989359422,1.8713936841707017e-05,0.03390807923609655,0.025521549178008373
1.0,0.03455346851861931,0.00011192288217129655,0.03500000000000003,0.004482067122689129,-2.4647847691012213e-05,-0.9999899551829469,-2.1711562372683357e-05,0.9999999994581369,-2.474540892065478e-05,0.035333802703776604,0.025524783923330473
0.0,0.04459493989456738,-0.00047729782073490116,-0.03500000000000003,-0.007018970913862307,0.0001022593528279236,0.9999753614916397,4.497616168373795e-05,-0.999999993727494,0.00010257756591539192,0.032610324977893124,0.025530039815251537
0.0,0.050916747935378405,0.0006482578689932261,-0.03500000000000003,0.07006314079192724,-0.00019688609160813087,0.9975425392123577,2.125486888918115e-05,-0.9999999800006759,-0.00019886397095272997,0.01857062989339426,0.025519696549147035
1.0,-0.0665,0.00030006819289160483,0.02364810832047476,0.9834312868413989,-4.6390771641013085e-06,0.1812812843068723,1.886908675363679e-05,0.9999999968749891,-7.677225573097556e-05,0.020491920762107926,0.02552378783506698
1.0,0.0170545260416587,0.0007819484563493972,-0.03500000000000003,-0.011309945251110974,3.737526790958287e-05,0.9999360398253012,-3.095821327533084e-06,-0.9999999992979715,3.7342642755577105e-05,0.012405080864366244,0.02552373899686708
0.0,-0.0018417225390009173,-7.746793190919977e-05,0.03500000000000003,0.09054602879952074,5.028715806763885e-05,-0.9958922703484742,6.607941521957215e-05,0.9999999962204903,5.650248343770682e-05,0.020820061552201792,0.02552071602419386
0.0,0.03983954931333067,0.0008959032050269581,-0.03500000000000003,0.1341034526571395,-1.8545597207519222e-05,0.9909673373232315,-0.0007023307639231674,0.999999746895263,0.0001137581115109888,0.016334740612641282,0.025518325328109433
0.0,0.0665,-0.00031444556615404433,-0.011532682702247665,-0.9388596894653202,8.285548992649066e-06,-0.3442999904566258,-1.727425678801974e-05,-0.9999999995853872,2.303965900205264e-05,0.0007521006112847904,0.025519796696338908
1.0,-0.025635863565575956,-0.0003102224809017209,-0.03500000000000003,-0.16030652814486568,-2.4368798209248055e-05,0.9870672806046715,-0.0004618852024679796,-0.9999998883608373,-9.970141917537716e-05,0.007507858456708209,0.02551547856688755
1.0,0.040084034993548345,0.00018191231106852413,0.03500000000000003,-0.5017409682911591,5.087265118218841e-05,-0.8650179178203324,0.00031144971185234144,-0.9999999228282875,-0.00023946293248699947,0.009240312866435492,0.025523638481806988
1.0,-0.0665,0.0003200159111845414,-0.004000868593090567,0.8981776239350112,-0.0004158792599484553,-0.4396325544211885,0.0003994599943638228,0.9999999117833012,-0.00012986571192694392,0.016752281688358725,0.025522681880195963
0.0,0.028962603708018342,0.0002686594368782588,0.03500000000000003,-0.43299610144320366,-0.0005393346226226245,-0.9013956319248234,0.0004542380902907175,-0.999999824582901,0.0003801340872481621,0.0017090671605142062,0.025521362469869507
1.0,-0.006566647565257179,6.108039158614703e-05,-0.03500000000000003,-0.005215418217069076,-8.979726083913524e-05,0.9999863955820963,7.10228917751117e-06,-0.9999999959462206,-8.976144021890203e-05,0.02000896865855746,0.025523720033533946
0.0,-0.007807864269626285,-0.0008450212490183405,-0.03500000000000003,-0.005013365987656902,3.5209960939155574e-05,0.9999874323818939,-3.828579844870899e-05,-0.9999999986539526,3.5018460270643595e-05,0.018743758250711014,0.02552186274530393
1.0,0.0014688700556140973,-4.1218755378626305e-05,-0.03500000000000003,-0.010888134753168967,-0.00024493800149854526,0.9999406925047969,7.294524880064401e-05,-0.9999999675328729,-0.000244158236260993,0.03336468500066655,0.025527912495242236
